main_id,coo_ra,coo_dec,plx_value,dist_st_value,sptype_string,coo_gal_l,coo_gal_b,teff_st_value,mass_st_value,radius_st_value,binary_flag,mag_i_value,mag_j_value,class_lum,class_temp,parent_main_id,sep_ang_value,sep_phys_value,a_crit_s,ecliptic_pm45deg
LP  764-9,2.322159297914583,-19.708782661080278,34.4332,29.04,M4.0V,68.23087267887743,-77.82223027100461,3110.0,0.184,0.217,False,,10.883000373840332,V,M,,,,,True
L  353-143,321.0764839353312,-46.69308818985027,44.9107,22.27,M5V,352.80994748776243,-45.19128780851371,3446.846435546875,0.123,0.38651043176651,False,10.196999549865723,8.970000267028809,V,M,,,,,True
LP  802-68,231.190629819275,-17.1275953042875,33.3805,29.96,M2V,347.39422913564994,32.201091485263255,3687.0,0.4,0.421,False,,8.404999732971191,V,M,,,,,True
G 130-53,2.9851583610237493,33.05472365565472,47.7511,20.94,M3.5V,113.46488695869354,-29.089915358543088,3181.0,0.27,0.3,False,10.4399995803833,9.065999984741211,V,M,,,,,True
HD  37008,84.54942040987748,51.44574491159889,48.9274,20.44,K1V,159.9299432341001,10.505319630798661,4927.0,0.86,0.797,False,,6.13100004196167,V,K,,,,,True
HD 151288,251.2764605877504,33.50922606000389,101.5615,9.85,K7.5Ve,55.29407971378746,39.82031516411816,3880.668212890625,0.64,0.7515597939491272,False,,5.480000019073486,V,K,,,,,False
G 192-26,96.47081420915002,56.173597458621394,50.4544,19.82,M4V,158.71341735828346,18.885022604334505,3107.0,0.184,0.217,False,,10.256999969482422,V,M,,,,,True
G 270-164,17.57296110555,-11.854835666429999,54.3501,18.4,M3.0,140.00082846022653,-74.09848562577204,3132.0,0.27,0.3,False,10.031000137329102,8.625,V,M,,,,,True
TVLM 832-10443,43.10959822077,0.93960748294,42.3767,23.6,M8V,173.89475807887527,-49.57200300869995,2420.0,0.08,0.104,False,,13.12600040435791,V,M,,,,,True
G 218-20,15.497895523952081,54.182694954954165,90.0129,11.11,M5,124.49336914024191,-8.657053147214548,4250.0,0.123,0.156,False,,9.777999877929688,V,M,,,,,False
LP  592-38,49.789084637239995,1.51508066225,35.0836,28.5,M5.2,180.07599524516147,-44.357135202215474,3028.531982421875,0.123,0.18410533666610718,False,,11.519000053405762,V,M,,,,,True
LP  837-53,88.930058747045,-26.856503747158065,71.2607,14.03,M2.5V,232.28466565613877,-23.39886012898107,3265.562255859375,0.4,0.6424328684806824,False,8.472999572753906,7.175000190734863,V,M,,,,,False
HD  74576,130.82512654871584,-38.88238079093056,89.3522,11.19,K3V,259.455860372211,2.215076661863616,5015.0,0.7809653282165527,0.8012419939041138,False,,4.936999797821045,V,K,,,,,False
Ross   19,34.762538260915,35.355166815780564,57.3276,17.44,M3.5V,142.41348694130897,-24.1803535577437,3305.0,0.27,0.3,False,,8.661999702453613,V,M,,,,,True
HD 233357,108.36588212656001,52.65741600772,36.9305,27.08,K3V,164.49155532784224,24.47648885148748,4793.0,0.78,0.755,False,,6.96999979019165,V,K,,,,,True
LSPM J2049+3336,312.3643354979821,33.6141579527875,59.7005,16.75,M7.1,76.09395608580652,-6.46475256710964,2630.0,0.088,0.116,False,,11.50100040435791,V,M,,,,,False
StKM 2-1242,246.18285606851998,22.90580291553,41.4513,24.12,M1.0V,40.298873100538124,41.8472462619579,3534.0,0.47,0.482,False,,8.015999794006348,V,M,,,,,True
* eps Lib,231.04951580174,-10.322278854,34.6222,28.88,F4V,352.84007843398035,37.33487657763922,6262.0,1.38,1.533,False,,4.361000061035156,V,F,,,,,True
HD 155712,258.15676057786993,18.35119458486,48.0464,20.81,K2.5V,39.503414742381075,29.774147934563633,4852.0,0.82,0.783,False,,6.234000205993652,V,K,,,,,True
G  76-62,47.25069736490417,10.023791878124443,79.4532,12.59,M5.04,169.56167538616492,-40.07879669856363,4250.0,0.123,0.17209632694721222,False,,9.925999641418457,V,M,,,,,True
LP  789-23,151.63311401888834,-16.890640908022778,50.1854,19.93,M7.5Ve,255.86817042646115,30.53138849295513,2630.0,0.088,0.116,False,14.572999954223633,12.03600025177002,V,M,,,,,True
AC +56 43797,168.97511654908,55.33073270277,35.4862,28.18,M0.5V,147.89278224986083,56.92209169030956,3770.0,0.54,0.544,False,,8.09000015258789,V,M,,,,,False
2MASS J15394442+7437273,234.93512411257,74.62430092366,38.8247,25.76,M9,109.91204890095568,37.938864194711066,2350.0,0.078,0.101,False,,12.930999755859375,V,M,,,,,False
LP  431-32,163.50198792881793,16.10158632864028,35.6677,28.04,M5.8,228.92520991678154,60.6600266174854,2928.03076171875,0.123,0.181852325797081,False,,11.605999946594238,V,M,,,,,True
HD   3765,10.205291190817917,40.18717306906555,55.8412,17.91,K2V,120.73525156988623,-22.63928773196012,4988.0,0.82,0.8687803149223328,False,,5.693999767303467,V,K,,,,,True
LP  800-58,216.30551081746665,-16.415551764815003,43.1787,23.16,M6.5Ve,333.24523226694043,40.87125786366629,2740.0,0.093,0.126,False,,11.47700023651123,V,M,,,,,True
G  64-31,209.68162241392457,-0.07997054801694445,37.3523,26.77,M3.99,336.40329645987225,58.34965409767099,3235.19580078125,0.27,0.3348381519317627,False,,9.963000297546387,V,M,,,,,True
HD 199623,315.08951227117996,-51.2653134076,36.4611,27.43,F5.5V,347.2489679366907,-40.74438415864599,6192.0,1.2418757677078247,1.552379846572876,False,,4.888000011444092,V,F,,,,,True
PM J06306+4539,97.65643254554001,45.65600604178,35.2277,28.39,M1.0V,169.22372523344046,15.645637799147174,3544.0,0.47,0.47747287154197693,False,,8.892999649047852,V,M,,,,,True
HD 188474,299.1542764901517,-31.335316995764448,51.1573,19.55,K3.5Vk:,9.603495556564184,-26.770726561464265,4570.5166015625,0.7237683534622192,0.7193398475646973,False,,6.533999919891357,V,K,,,,,True
Wolf  945,326.9686611022654,50.24659509097722,48.5198,20.61,M4V,95.56824204392616,-2.611922215118634,3146.35693359375,0.184,0.3908087909221649,False,,9.310999870300293,V,M,,,,,False
G  18-1,327.8229724876371,12.841852309050001,42.1778,23.71,M4,69.51258495968929,-30.786289456906584,3259.6015625,0.184,0.3817231059074402,False,10.859999656677246,9.348999977111816,V,M,,,,,True
LP  817-50,322.17139375706,-14.517710965799996,39.8844,25.07,M2,37.25028076376097,-41.311075365790046,3515.0,0.4,0.421,False,,8.942999839782715,V,M,,,,,True
HD 217987,346.4668157737879,-35.85307088473306,304.1354,3.29,M2V,5.100813555327305,-65.95708385217249,3521.0,0.4,0.5834698677062988,False,,4.340000152587891,V,M,,,,,True
LP  258-51,130.28249075350377,36.19204468844749,46.6856,21.42,M7Ve,186.5032821298729,36.8737521884393,2630.0,0.088,0.116,False,,12.020000457763672,V,M,,,,,True
PM J02143-3033,33.57749589049,-30.563081439069997,41.5935,24.04,M3,228.57594204693936,-71.55837202465031,3319.0,0.27,0.5497686266899109,False,,8.817000389099121,V,M,,,,,True
G 127-22,335.7119351097125,28.02985519520528,35.3138,28.32,M3.79,87.13131577604597,-24.324454886291758,4250.0,0.27,0.4408186972141266,False,,9.758000373840332,V,M,,,,,True
LP  639-19,331.62400173411,2.3755046551900003,50.9867,19.61,M4V,62.8836558343861,-40.52668964974885,3082.82470703125,0.184,0.21527080237865448,False,,10.270999908447266,V,M,,,,,True
HD 234078,208.0000219920546,49.95090924956611,70.1492,14.26,K7V,100.04285974627444,64.39990261197329,4069.0,0.6504907608032227,0.7471815347671509,False,,6.2789998054504395,V,K,,,,,False
HD 194012,305.71820509538,14.551097581019995,38.4009,26.04,F7V,56.821938597778974,-12.713299279489343,6376.0,1.1509175300598145,1.2054599523544312,False,,5.228000164031982,V,F,,,,,True
TVLM 513-46,225.28411026652,22.833927185849998,93.1655,10.73,M8.5V,31.846600865258267,60.379093032687905,2420.0,0.08,0.104,False,,11.866000175476074,V,M,,,,,True
Ross  163,290.46429311132084,28.66616938100139,42.4227,23.57,M2V,61.82049217492274,6.626329686201192,3454.73486328125,0.4,0.5738122463226318,False,9.5,8.35200023651123,V,M,,,,,False
BD+33   529,43.02973865612917,34.38935229856528,67.6743,14.78,K4,149.53770204499514,-22.17266969157037,3713.0,0.73,0.5162990093231201,False,,7.052999973297119,V,K,,,,,True
HD 188100,297.91405008641993,44.12842152461,33.4675,29.88,G5,78.40479574789643,8.71744826718393,5103.0,0.7944725155830383,0.7786882519721985,False,,6.948999881744385,V,G,,,,,False
G 262-3,300.84692241598,67.28023772769,38.2919,26.12,M3.0V,100.16536774504895,18.32782027571753,3133.6025390625,0.27,0.4525413513183594,False,,9.447999954223633,V,M,,,,,False
Ross  271,332.87539210489916,18.42619574156389,85.406,11.71,M2V,78.0796511442864,-30.188018662659978,3260.19921875,0.4,0.603991687297821,False,7.965000152587891,6.724999904632568,V,M,,,,,True
LP  165-29,137.3577609272146,49.65802362693555,39.5427,25.29,M6V,169.15747086978757,42.36560423328999,2740.0,0.093,0.126,False,,11.720999717712402,V,M,,,,,True
HD  40650,90.68808875367,47.80952961927,36.2358,27.6,F5,165.1337622600865,12.22937471706462,5940.1708984375,1.0525212287902832,1.2018458843231201,False,,5.390999794006348,V,F,,,,,True
LP  583-38,356.03757229479,8.09611065314,35.8807,27.87,M5:V,95.73056067059069,-51.18699691394481,3303.0,0.123,0.156,False,,9.977999687194824,V,M,,,,,True
V* DQ Tuc,348.5640811871963,-56.84781583863139,34.2904,29.16,M2V,326.4169957233351,-55.62481234495243,3591.0,0.4,0.421,False,9.989999771118164,8.871999740600586,V,M,,,,,False
L   63-18,133.76975207454709,-71.59665873145916,56.8934,17.58,M3.5V,286.4998015056364,-16.757953390741108,3125.0,0.27,0.3,False,,10.164999961853027,V,M,,,,,False
G   8-31,65.74692207934,25.987301101920004,57.1374,17.5,M4.0V,171.2936170180418,-16.43386183336576,3017.0,0.184,0.217,False,,9.645000457763672,V,M,,,,,True
HD 257886,97.2730409911875,27.008876396957778,34.8242,28.72,K2V,186.34804887245696,7.463026898361163,4889.76123046875,0.82,0.7863903641700745,False,,6.910999774932861,V,K,,,,,True
L  106-15,211.03421323669454,-66.24382830457694,61.8603,16.17,M3,310.1718887856016,-4.399308282936936,3300.0,0.27,0.3,False,,7.7829999923706055,V,M,,,,,False
CLS 100,243.79188774922622,31.863392168208055,56.8302,17.6,M5.0,51.83061923241509,45.81492029218584,4250.0,0.123,0.20282696187496185,False,11.399999618530273,10.336000442504883,V,M,,,,,False
PM J05223+3031,80.58563195755,30.51933991119999,34.8124,28.73,M3.5V,175.92580261578783,-3.3846223286138106,3296.0,0.27,0.3,False,,9.406000137329102,V,M,,,,,True
L  173-39,27.109076518039995,-56.97818304884999,47.8219,20.91,M1.5Ve,288.0669144194363,-58.47473303575362,3620.0,0.47,0.482,False,,8.222999572753906,V,M,,,,,False
PM J10554-0249,163.86091135163,-2.8285592124700005,40.4663,24.71,M4.11,255.33954810240394,49.02203332841432,3177.0,0.184,0.217,False,,9.682000160217285,V,M,,,,,True
HD  26581,63.885028735709994,58.52227424713,35.7602,27.96,K3,147.00198006723363,5.542523253727689,4834.55419921875,0.7614695429801941,0.7587383985519409,False,,6.9039998054504395,V,K,,,,,True
L   59-3,98.09140089305959,-69.96218155840916,42.4979,23.53,M3V,280.40198045937666,-26.983216909216658,3146.861328125,0.27,0.45822688937187195,False,,9.22599983215332,V,M,,,,,False
HD     55,1.3237024640216668,-67.83258982093555,61.0064,16.39,K4.5V,309.49708917782056,-48.703262756138884,4398.775390625,0.6957222819328308,0.6665953993797302,False,7.2789998054504395,6.440000057220459,V,K,,,,,False
L  359-91,349.4596765443559,-48.313148886413884,48.0251,20.82,M3,337.2921211089362,-62.09677865193323,3278.0,0.27,0.3,False,10.880000114440918,9.526000022888184,V,M,,,,,True
2MASS J04430760-4128575,70.78173938718,-41.482512691310006,37.0567,26.99,M4.5,245.66909832964728,-41.00507230558787,3110.0,0.184,0.217,False,,10.937999725341797,V,M,,,,,False
Ross  689,181.3736676718108,69.53961178023138,64.8002,15.43,M4V,128.7966861847471,47.06201855557508,3003.260009765625,0.184,0.3912224769592285,False,,8.739999771118164,V,M,,,,,False
HD  56533,108.27953564939126,-63.344948092728615,51.0539,19.59,K6Vk:,274.20147435580384,-21.703913564532005,4178.0,0.69,0.7512091994285583,False,7.644000053405762,6.748000144958496,V,K,,,,,False
2MASS J07420784-6243554,115.53271537990999,-62.73205003553999,38.4926,25.98,M4,274.82569675101126,-18.4124658659519,3001.733642578125,0.184,0.36998888850212097,False,,10.015999794006348,V,M,,,,,False
UCAC3 125-7029,46.867411820369995,-27.53151594143,46.2755,21.61,M4.0,221.66618933209574,-59.88157167760667,3110.0,0.184,0.217,False,,10.461999893188477,V,M,,,,,True
PM J13490-7925,207.26038240274247,-79.43164508234084,38.3545,26.07,M3,305.663967834655,-16.866721015477868,3517.0,0.27,0.3,False,9.550000190734863,8.34000015258789,V,M,,,,,False
*  11 Aqr,315.14100346906,-4.730259630239999,36.9971,27.03,G1V,44.294067590974706,-30.751014114615508,5967.0,1.022143840789795,1.3980176448822021,False,,5.1539998054504395,V,G,,,,,True
CD-44  3484,112.66378041494042,-44.40015784872833,45.4235,22.02,M0,256.8598402314146,-12.166765739537064,4036.0,0.6137555837631226,0.6405820846557617,False,,7.519999980926514,V,M,,,,,False
HD  42505,91.6826446478,-62.682609633030005,35.3844,28.26,K4Vk:,271.9618916593825,-28.96670070887668,4617.0,0.722798764705658,0.690973162651062,False,,7.385000228881836,V,K,,,,,False
LP  132-165,200.42854521893332,54.261903610808055,35.2898,28.34,M3.5,113.40420669053822,62.302727981677464,3156.318359375,0.27,0.21527743339538574,False,,11.161999702453613,V,M,,,,,False
* iot Pav,272.60897375283,-62.002220050560005,56.1961,17.79,G0V,332.20981311237733,-19.163854006879284,5812.78515625,1.0094292163848877,1.311752438545227,False,,4.429999828338623,V,G,,,,,True
G  33-36,16.672963259149995,15.2728034634,44.9835,22.23,M0V,128.3749569083012,-47.43766873290919,3537.0,0.54,0.544,False,9.232000350952148,8.005000114440918,V,M,,,,,True
CD-51    89,5.827195302352082,-50.893872277219444,49.5628,20.18,M4V,313.7229901104439,-65.6409478315675,3217.764892578125,0.184,0.5742069482803345,False,9.5600004196167,8.258999824523926,V,M,,,,,False
CD-58  7734,305.67478909807204,-58.285663167995274,49.9215,20.03,M1V,339.0460369164227,-34.702241704026044,3675.0,0.5617599487304688,0.5155267715454102,False,8.800000190734863,7.820000171661377,V,M,,,,,True
HD   4247,11.18498385271,-22.006133366990003,36.8276,27.15,F3VFe-1,106.01885964474225,-84.6565166854336,6898.923828125,1.4315333366394043,1.5832046270370483,False,,4.334000110626221,V,F,,,,,True
LSR J0419+4233,64.96721189013583,42.55844981510972,97.449,10.26,M8/9V,158.65643807934504,-5.406801062707963,2420.0,0.08,0.104,False,,11.093999862670898,V,M,,,,,True
PM J07533-3326,118.33489272763002,-33.44225116782,60.0464,16.65,M3,249.2901058028092,-3.0458627555507034,3204.443115234375,0.27,0.5824957489967346,False,,7.806000232696533,V,M,,,,,False
PM J05566-1018,89.16943772145,-10.31050456586,62.8396,15.91,M3.5V,216.11247380226123,-16.788804528318018,3016.8134765625,0.27,0.3513778746128082,False,,9.069999694824219,V,M,,,,,True
LP  617-64,201.8789528354,1.8273280484499999,41.9264,23.85,M7,323.31376026974465,63.26244004079877,2630.0,0.088,0.116,False,,12.454000473022461,V,M,,,,,True
SIPS J1809-7613,272.27889152617,-76.22330395399,36.6609,27.28,M5e,317.7586521966152,-23.82531948528274,2930.0,0.123,0.156,False,11.614999771118164,9.817000389099121,V,M,,,,,False
L  850-62,285.81935711846376,-13.568065103230557,53.8378,18.57,M4:,22.091267046088838,-8.722409359187987,3101.07861328125,0.184,0.19885151088237762,False,,10.375,V,M,,,,,True
G 208-25,291.8233016920196,42.53152517558612,55.0628,18.16,M4.53,74.86987979259094,11.89135931605479,2945.0,0.184,0.217,False,,10.439000129699707,V,M,,,,,False
LSPM J1547+2241,236.91965955520004,22.68793305081,35.2336,28.38,M4.5V,36.58475024517051,49.99098555173878,2871.0,0.184,0.217,False,,9.543000221252441,V,M,,,,,True
* chi Her,238.16892103821044,42.45151746635472,62.9028,15.9,F8VFe-2Hdel-1,67.69697870436492,50.31793841204451,5748.6181640625,1.121078610420227,1.8144900798797607,False,3.819999933242798,3.490000009536743,V,F,,,,,False
LP  289-12,342.64673893675,36.19299480174999,33.5599,29.8,M1.5V,97.22448294702082,-20.574364714066533,3559.0,0.47,0.482,False,,9.090999603271484,V,M,,,,,True
L  230-188,62.61718081343875,-53.60226070933555,140.6961,7.11,M3.5,263.02436401648276,-45.08848194039424,4250.0,0.27,0.3,False,,8.75,V,M,,,,,False
G 270-12,8.90861515781,-10.07179756772,33.7928,29.59,M2.5V,109.86333352823401,-72.5413567359752,3418.0,0.4,0.421,False,9.567999839782715,8.32699966430664,V,M,,,,,True
G 165-60,214.17539849633502,36.014128989906105,42.2086,23.69,M2.0,64.36314556923907,69.84280420648723,3401.0,0.4,0.421,False,,9.182999610900879,V,M,,,,,False
UCAC4 427-010701,86.53409490505834,-4.669938336555,35.7349,27.98,M4.5,209.6236984773878,-16.64626636049184,3004.0,0.184,0.217,False,,10.366000175476074,V,M,,,,,True
LP  772-8,47.46328750899876,-19.113253797790563,49.8525,20.06,M4.0,206.21298524503842,-57.29574381633634,3147.0,0.184,0.2596551477909088,False,,10.04699993133545,V,M,,,,,True
G 215-20,328.49584076085586,41.77902129032555,39.3117,25.44,M0.5V,90.98192394436626,-9.826989330635689,3872.736328125,0.6376623511314392,0.7163640260696411,False,,7.572000026702881,V,M,,,,,False
HD 215500,341.02427457272086,64.57067088958667,39.796,25.13,G8V,109.79008652415787,4.998867777211944,5413.71923828125,0.9185960292816162,0.8550835251808167,False,,6.135000228881836,V,G,,,,,False
HD  76653,133.79909126667,-54.965768891690004,41.0816,24.34,F6V,273.23408499906583,-6.354890973368972,6289.03125,1.1981861591339111,1.3457728624343872,False,,5.210000038146973,V,F,,,,,False
G 184-31,282.47694301263,18.67462721148,83.7865,11.94,M4.5V,49.51374196591209,8.721525420872348,3052.875,0.184,0.2049168050289154,False,,9.380000114440918,V,M,,,,,True
L  768-119,235.52725110635666,-19.47175337072555,103.1798,9.69,M3,349.13124672149246,27.708794277796013,3098.0,0.27,0.3,False,9.305000305175781,7.920000076293945,V,M,,,,,True
G 156-63,343.69394950000003,-5.4745742,39.91,25.06,M4V,65.63288073871132,-54.7964456075004,3110.0,0.184,0.217,False,11.210000038146973,9.649999618530273,V,M,,,,,True
HD 108309,186.70059059223456,-48.913194307154164,37.2211,26.87,G2V,298.76906799889946,13.759326625225862,5727.0,0.983802318572998,1.4661216735839844,False,,5.25,V,G,,,,,False
PM J00468+1603,11.72206194929,16.05074593452,49.7061,20.12,M2.0V,121.33483121458966,-46.8068926469643,3421.0,0.4,0.421,False,,8.36299991607666,V,M,,,,,True
StKM 1-828,151.69097219845,5.007449765750001,33.666,29.7,M1,234.88049558703776,45.008047368690065,3540.0,0.47,0.46402034163475037,False,,9.425999641418457,V,M,,,,,True
HD  72614,128.8661362400817,41.74026436618112,34.0898,29.33,K3,179.464288883264,36.49535203697509,4792.0,0.78,0.7920502424240112,False,,7.005000114440918,V,K,,,,,True
LP  783-21,118.40586673178,-18.96599215716,42.5669,23.49,M3.5,236.88869774112825,4.438316762350683,3203.380615234375,0.27,0.30927804112434387,False,11.149999618530273,9.777000427246094,V,M,,,,,True
G 210-45,314.6747093773991,34.27417883999999,39.6776,25.2,M0.5V,77.83584717261854,-7.522957083236539,3685.0,0.54,0.544,False,,8.072999954223633,V,M,,,,,False
BD-09  4394,246.88844161989158,-10.007901723251944,47.7832,20.93,M1V:,5.232471938026952,25.820980033811637,4030.0,0.5686643123626709,0.6791520714759827,False,8.842000007629395,7.690000057220459,V,M,,,,,True
G 265-8,19.96739128191167,84.15911022736445,69.2124,14.45,M5.1,123.70649750923552,21.33016981728196,3009.75146484375,0.123,0.20803821086883545,False,,9.854999542236328,V,M,,,,,False
G 175-32,66.92215965052,59.587934115980005,43.8379,22.81,M3.8V,147.34462940658088,7.4020015216080655,3057.0,0.27,0.29724326729774475,False,,9.975000381469727,V,M,,,,,True
PM J14215-0755,215.3919315075,-7.921284845720001,42.115,23.74,M4.0V,338.04377768304107,48.70873380964496,3059.739013671875,0.184,0.4244208335876465,False,,9.456000328063965,V,M,,,,,True
G 196-31,158.10927994288207,60.20267468905583,34.361,29.1,M0.5,148.72398013821572,49.383358771918424,3531.0,0.54,0.544,False,,9.069000244140625,V,M,,,,,False
LP  768-712,26.782018563040005,-14.412249228980002,57.5931,17.36,M3.0,171.29845566378512,-71.83262801962053,3236.0,0.27,0.3,False,10.604999542236328,9.206000328063965,V,M,,,,,True
LSPM J0714+3702,108.51642564987,37.04611572216,63.4144,15.77,M8,180.72516964766766,20.165379096982722,2420.0,0.08,0.104,False,,11.97599983215332,V,M,,,,,True
G  21-7,274.07574946399956,1.5242658159163889,62.9077,15.9,M3V,30.26993026585655,8.510289011818688,3362.0,0.27,0.3,False,,8.73799991607666,V,M,,,,,True
HG 8-5,61.06335511528,26.57352163164,33.4245,29.92,K6V,167.79612456986052,-19.05754938360626,3999.51123046875,0.5978788733482361,0.5581741333007812,False,,8.465999603271484,V,K,,,,,True
LP  641-57,345.15052166617505,3.638028625836944,37.6665,26.55,M3.0V,77.64075817559478,-49.2358522941037,3369.0,0.27,0.3,False,,9.592000007629395,V,M,,,,,True
2MASS J14392013+3033278,219.83389711092414,30.55772487288917,34.9385,28.62,dM6,47.64099910820795,66.18210483457202,2740.0,0.093,0.126,False,,12.100000381469727,V,M,,,,,False
UPM J0405+3719,61.44417072198001,37.32852151753001,42.9231,23.3,M5,160.347289503753,-11.048880872955095,3009.941650390625,0.123,0.20385852456092834,False,,10.914999961853027,V,M,,,,,True
BD+40  3796,293.96429340930916,41.31888904704556,34.8851,28.67,K7V,74.4992611797797,9.922844937031527,4010.0,0.64,0.63,False,,7.563000202178955,V,K,,,,,False
BD+17  2785,221.5970098181175,16.496698389711945,56.3664,17.74,K5V,17.11006822482924,61.36945325931319,4049.166259765625,0.6487706303596497,0.6808800101280212,False,7.744999885559082,6.821000099182129,V,K,,,,,True
LSPM J1049+2538,162.42261397822,25.648139798839996,34.0367,29.38,M6e,209.07120006497053,62.760389223209444,2740.0,0.093,0.126,False,,12.418000221252441,V,M,,,,,True
G 255-39,204.05317911507996,74.44089020155778,37.5502,26.63,M2.5Ve,118.89267677208802,42.33437928906041,3342.0,0.4,0.3111873269081116,False,,10.03499984741211,V,M,,,,,False
DO 34294,197.23175219784997,49.08039951555,56.1296,17.82,M0,115.34108104704526,67.78928369152642,3530.0,0.54,0.5610657334327698,False,,7.896999835968018,V,M,,,,,False
HD 304636,140.4066730826771,-60.28195278293972,95.6982,10.45,M0.0,279.587481418748,-7.304327471454818,3487.188720703125,0.54,0.6096596121788025,False,7.511000156402588,6.441999912261963,V,M,,,,,False
G 140-19,268.57135007682245,7.379112470381946,62.1626,16.09,M4V,33.09294308768045,16.044998392951342,4250.0,0.184,0.3932840824127197,False,,8.772000312805176,V,M,,,,,True
BD+23  3035,255.49927021089997,22.935961927359998,36.2078,27.62,K3V,43.58376094978402,33.66831726393642,4956.0,0.773588240146637,0.7794418931007385,False,,6.961999893188477,V,K,,,,,False
BD+00  3077,203.85321826662,-0.38910183765,51.9268,19.26,K7V,325.7320077939628,60.52125038777866,4001.0,0.64,0.63,False,8.49899959564209,7.447000026702881,V,K,,,,,True
LP  779-34,93.7999345536804,-16.437618018816387,77.5357,12.9,M4.0V,223.8658146338709,-15.274329938554331,3038.0,0.184,0.217,False,,9.282999992370605,V,M,,,,,True
LSPM J1205+7825,181.44616531546998,78.4309048717,47.2223,21.18,M2.5V,125.83614704663992,38.43870100294818,3418.0,0.4,0.5122641324996948,False,,8.574999809265137,V,M,,,,,False
G  41-18,135.58284933086,8.468482846188612,48.9558,20.43,M3.0V,220.64806148094695,32.889321005234535,3394.0,0.27,0.6151521801948547,False,9.401000022888184,8.145000457763672,V,M,,,,,True
G  10-17,170.41040021663414,6.1405569303772225,50.129,19.95,M3.5V,253.39185559330235,60.06595462275683,3381.0,0.27,0.3,False,,9.765999794006348,V,M,,,,,True
LP  299-53,49.65968174835,32.66579659702,38.9789,25.65,M1.0V,155.55803564186763,-20.720638941362818,3660.0,0.5567122101783752,0.6613536477088928,False,,8.22700023651123,V,M,,,,,True
2MASSI J1743348+584411,265.89531878146,58.736252683210004,41.0,24.39,M9.5,87.26707521620001,31.636934968799093,2350.0,0.078,0.101,False,,14.010000228881836,V,M,,,,,False
LP   37-57,150.5241493826,69.75811979777001,62.2789,16.06,M4.0V,140.9020913819049,40.95325500611722,4250.0,0.184,0.217,False,,9.767999649047852,V,M,,,,,False
TVLM 213-31245,150.94192488473,51.91341639443999,39.9678,25.02,M5.5V,162.9274212195507,50.12126538695619,2930.0,0.123,0.156,False,14.100000381469727,11.722000122070312,V,M,,,,,True
G 188-47,333.39872241243995,25.969580166529997,48.2655,20.72,M4e,83.95690395423685,-24.712830141555788,3131.0,0.184,0.217,False,,9.51099967956543,V,M,,,,,True
LP  377-100,187.36300670013998,22.996314122210002,44.0822,22.68,M4.0V,251.42712637084003,83.53147551843087,3145.046142578125,0.184,0.3468802869319916,False,,9.822999954223633,V,M,,,,,True
G  31-53,7.164436979247918,-6.663660877848334,74.7107,13.38,dM4.0,107.09208717337656,-68.8319446413114,3247.545166015625,0.184,0.3982881009578705,False,,8.038000106811523,V,M,,,,,True
PM J03591+1510,59.77599181076,15.180295871169998,36.2718,27.57,M2.92,175.8032275313906,-27.859381218047503,3378.0,0.4,0.421,False,,9.527000427246094,V,M,,,,,True
LP   97-259,208.23169812172,56.6055799454,34.7556,28.77,M1.0V,106.69672654832115,58.542299135940716,3512.510009765625,0.5454660058021545,0.5983242988586426,False,,8.64799976348877,V,M,,,,,False
G 150-74,213.61059741228618,23.459356848653886,37.2388,26.85,M3.5V,26.462651823924563,70.90678888205973,3190.71240234375,0.27,0.46077191829681396,False,,9.515999794006348,V,M,,,,,True
G 250-34,106.96009277403,67.20134803943,52.7203,18.97,M1.5V,148.50072111665733,26.424585513864766,3513.0,0.47,0.482,False,,7.872000217437744,V,M,,,,,True
G 111-60,122.81344939750332,36.124512159057495,39.8324,25.11,M4V,185.2095317237232,30.940605708833115,3000.82421875,0.184,0.38009655475616455,False,,9.888999938964844,V,M,,,,,True
LP  735-29,191.0030811798879,-11.175107518223886,70.572,14.17,M4.5V,299.995653455394,51.65430020667338,2983.0,0.184,0.217,False,11.180000305175781,9.515999794006348,V,M,,,,,True
CD-25  9106,183.38714473236828,-25.92350738016417,44.1628,22.64,M1Vk:,292.36707826685887,36.16974768150781,3472.259765625,0.47,0.5498445630073547,False,9.487000465393066,8.383999824523926,V,M,,,,,True
LP  658-33,86.78799347500417,-5.203163364980277,56.9269,17.57,M4.5V,210.23951446270607,-16.66156654167429,4250.0,0.184,0.217,False,,10.038999557495117,V,M,,,,,True
MCC 484,105.27578373902,59.83328565867999,45.2441,22.1,K5,156.3886168340112,24.398709697250094,3678.0,0.7,0.701,False,,8.128999710083008,V,K,,,,,True
G  21-9,274.8386677105508,-5.774198916865556,35.5653,28.12,M2.5,24.113407452379704,4.45503251305802,3315.445556640625,0.4,0.4822734594345093,False,,9.232999801635742,V,M,,,,,True
LP  102-320,268.8892612333954,58.40763992353277,46.1394,21.67,M5.5V,86.95912752117356,30.063802887782366,2930.0,0.123,0.156,False,14.020000457763672,11.819000244140625,V,M,,,,,False
G  29-18,349.03528249392167,6.743396117164165,48.9756,20.42,M3V,85.21789572262057,-49.023289298854124,3263.0,0.27,0.3,False,,9.204999923706055,V,M,,,,,True
