,main_id,coo_ra,coo_dec,plx_value,dist_st_value,sptype_string,coo_gal_l,coo_gal_b,teff_st_value,mass_st_value,radius_st_value,binary_flag,mag_i_value,mag_j_value,class_lum,class_temp,parent_main_id,sep_ang_value,sep_phys_value,a_crit_s,ecliptic_pm45deg,Lon,Lat,baseline_E,separation_E,baseline_i,baseline_o,Erik_teff,teff,contrast,contrast_flag,baseline_flag,optimised_flag
3759,L 1258-39,165.58045454266,16.50824636753,38.9927,25.65,M0V,230.089793235067,62.6194034892698,3643.701171875,0.54,0.56702595949173,True,,8.27000045776367,V,M,WDS J11024+1631AB,18.7,479.7,131.4378,True,160.32453757659795,9.539064595750204,138.1431098063568,0.008809432179163731,144.88571587864786,81.72656590998977,3845.9178204535356,3643.701171875,7.47839900531818e-07,1,0,0
3760,L 1258-40,165.57514972163,16.5092904916,38.9897,25.65,M0V,230.08267234873,62.615374516215695,3609.25366210938,0.54,0.560455858707428,True,,8.35299968719482,V,M,WDS J11024+1631AB,18.7,479.7,131.4378,True,160.31937677237437,9.538039020757683,142.443110965333,0.008543497460919999,149.395595141324,84.2704809023822,3845.9178204535356,3609.25366210938,7.743276994835321e-07,1,0,0
3761,2MUCD 10984,171.02035997661,38.13484244298,54.3132,18.41,M8.5V,176.41315738224,68.6486999750991,2420.0,0.08,0.104,True,16.1200008392334,12.7130002975464,V,M,WDS J11241+3808AB,8.0,147.3,29.3350181818182,True,155.24741806139517,31.177239347450225,1225.518927037353,0.000993018002422721,1285.335094276766,725.0267748051616,2421.0290467361774,2420.0,3.726861436829281e-05,1,0,0
3762,PM J11240+3808,171.01817409435,38.13634911384,54.1869,18.45,M4.5V,176.411359152653,68.6465096794706,3100.0029296875,0.184,0.245050683617592,True,,9.92800045013428,V,M,WDS J11241+3808AB,8.0,147.6,51.4900363636364,True,155.24482442542623,31.177788205599377,317.6483101175814,0.003831162698165764,333.15235825761556,187.92327456223805,3111.716337106017,3100.0029296875,4.883261365912733e-06,1,0,0
3763,HD  99279A,171.168275952962,-61.647586629305,82.5253,12.12,K5-V,292.822481332098,-0.490691544914214,4440.0,0.7,0.701,True,8.85999965667725,5.15000009536743,V,K,WDS J11247-6139AB,7.7,93.3,26.5185884287625,False,211.10416320376282,-56.760149180877,35.55895318213558,0.03422379592066441,37.294544729091974,21.03696040290181,4436.086439314323,4440.0,3.8683530314277545e-07,1,1,1
3764,HD  99279B,171.164452157087,-61.6484083004972,85.6129,11.68,K7-V(k),292.821036802141,-0.492064869201378,4145.0,0.628477275371552,0.695132613182068,True,8.97999954223633,6.0,V,K,WDS J11247-6139AB,7.7,89.9,23.7129909995097,False,211.102929460761,-56.762023961616315,39.651207197098174,0.030691684891423186,41.58653694894456,23.457970527424653,4102.041029866068,4145.0,4.2652577740038954e-07,1,1,1
3765,PM J11422-0121,175.55436984367,-1.36506564392,50.2643,19.89,M3,269.846197644378,56.9923918960652,3160.63916015625,0.27,0.449501514434814,True,,8.77799987792969,V,M,WDS J11422-0122AB,12.9,256.6,88.5446290076336,True,176.46364481875315,-3.019495243279899,179.5908045937913,0.006776306613306083,188.356424907965,106.24735282879224,3427.6778654645045,3160.63916015625,1.4166957193462314e-06,1,0,0
3766,PM J11422-0122,175.55441962707,-1.36869138191,54.0709,18.49,M5e,269.849511763131,56.9892472457239,2930.0,0.123,0.156,True,,9.55000019073486,V,M,WDS J11422-0122AB,12.9,238.5,48.3991145038168,True,176.46513231893104,-3.0228027148351586,559.7671107185989,0.002174051196569226,587.0886986363076,331.1626886966388,3061.963433690679,2930.0,1.2934357928190566e-05,1,0,0
3767,LP  793-33,176.39350610257,-20.35344055409,52.0845,19.2,M2.5V,282.660839595706,39.9115786096292,3478.0,0.4,0.421,True,9.53800010681152,8.31099987030029,V,M,WDS J11456-2021AB,15.2,291.8,109.317318546845,True,185.14500559982713,-20.0314955901072,152.8587427460148,0.007961352651447188,160.31960191218528,90.4324517629723,3467.368504525317,3478.0,1.435490063074421e-06,1,0,0
3768,LP  793-34,176.39749181344,-20.351362297,51.6886,19.35,M5e,282.664549569721,39.9147701540899,2930.0,0.123,0.156,True,,11.7329998016357,V,M,WDS J11456-2021AB,15.2,294.1,50.98783021032511,True,185.14767555289268,-20.02803327094469,585.802790286906,0.0020774266989439264,614.3951497356708,346.56560444997086,3061.963433690679,2930.0,1.2934357928190566e-05,1,0,0
3769,HD 102365,176.629468888049,-40.5003571853261,107.3024,9.32,G2V,289.799081523524,20.7100243624519,5538.9296875,0.889921009540558,1.0135885477066,True,3.9700000286102304,3.74000000953674,V,G,WDS J11467-4029AB,22.7,211.6,84.4057145002633,True,195.9752680519295,-37.849949076930876,12.151581914354262,0.10014847165045326,12.74468663103914,7.188972809619018,5767.664633922509,5538.9296875,1.4342754953469136e-07,1,0,0
3770,HD 102365B,176.636207814211,-40.4965568753353,107.4237,9.31,M4V,289.803282612182,20.7150503735556,3093.0,0.184,0.235896348953247,True,,8.75500011444092,V,M,WDS J11467-4029AB,22.7,211.3,31.5063533369299,True,195.97845680528104,-37.84408772853661,167.26263238409476,0.007275757528814255,175.42652881266991,98.9539077915566,3213.660538640318,3093.0,5.284526046432611e-06,1,0,0
3771,G  10-49,176.91978011141,0.255583845436389,53.1361,18.82,M4V,270.635925514215,59.0698635428212,3000.80126953125,0.184,0.427828729152679,True,10.5059995651245,8.99100017547607,V,M,WDS J11477+0016AB,24.7,464.9,144.933710749186,True,177.07330432765653,-0.990091634678733,198.0639839819055,0.006144288993848807,207.73125890405365,117.17623313955171,3213.660538640318,3000.80126953125,1.668708484403698e-06,1,0,0
3772,LP  613-50,176.925401768828,0.251679598121389,53.0183,18.86,M5e,270.649158679114,59.0691014648618,2930.0,0.123,0.156,True,,11.1890001296997,V,M,WDS J11477+0016AB,24.7,465.8,110.044112052117,True,177.08001465608382,-0.9914411928444508,570.968507742173,0.0021314001391603914,598.8368229464987,337.7895245440025,3061.963433690679,2930.0,1.2934357928190564e-05,1,0,0
3773,G 121-42,180.18636284679,20.84716971304,40.5943,24.63,M3V,238.711811656021,76.8390612275522,3310.8984375,0.27,0.43514010310173,True,,9.10799980163574,V,M,WDS J12007+2051AB,203.7,5017.1,1892.16342857143,True,171.55569696629234,19.12862209087175,209.35044551933,0.005813039250234136,219.56859962903653,123.85339383198057,3427.6778654645045,3310.8984375,1.4273074738248991e-06,1,0,0
3774,LSPM J1200+2048,180.13709614444,20.81427339866,40.7382,24.55,M8V,238.73155980305,76.782650813486,2420.0,0.08,0.104,True,,12.8620004653931,V,M,WDS J12007+2051AB,203.7,5000.8,854.4224,True,171.52615230842065,19.079403481790344,1634.2471297537757,0.0007446623798208674,1714.012849782434,966.8336404924887,2570.3957827688646,2420.0,3.72686143682928e-05,1,0,0
3775,LP  734-10,180.152056643726,-13.8279474601047,39.2925,25.45,M4.5V,284.599559620723,47.2264434537438,4250.0,0.184,0.22369772195816,True,,10.8299999237061,V,M,WDS J12007-1348AB,6.8,173.1,41.1993251101322,True,185.7306165232409,-12.605572855107559,476.3833026006055,0.0025545865067360604,499.63502288803386,281.83216255216695,3111.716337106017,3111.716337106017,5.8324951782256645e-06,1,0,0
3776,LP  734-11,180.153662988705,-13.8268220212133,39.1066,25.57,M3.5V,284.601281258179,47.2279707561059,3182.0,0.27,0.3,True,10.3199996948242,8.85200023651123,V,M,WDS J12007-1348AB,6.8,173.9,53.9074678414097,True,185.73160588070203,-12.603909537234898,341.3024677186555,0.003565641833744496,357.96104804563345,201.91726291923473,3273.406948788383,3182.0,3.1539973404626044e-06,1,0,0
3777,HD 105065,181.461084225208,-18.8752579260642,43.3654,23.06,K5V,288.193591218947,42.687922912360705,4440.0,0.7,0.701,True,8.40900039672852,7.4210000038147,V,K,WDS J12058-1853AB,187.8,4330.7,1763.49471737546,True,189.05932405184683,-16.689716605904714,67.65589607096094,0.017987528471745562,70.95810243010403,40.025767895290066,4436.086439314323,4440.0,3.8683530314277545e-07,1,1,1
3778,LP  794-19,181.444279333212,-18.8255892513203,43.6947,22.89,M5V,288.156385708803,42.73233588414671,3002.86767578125,0.123,0.171139806509018,True,,11.1990003585815,V,M,WDS J12058-1853AB,187.8,4298.7,605.223531470231,True,189.02270212305302,-16.651134535314142,601.3851109635964,0.0020235990793119833,630.7380255364081,355.78422968288504,3061.963433690679,3002.86767578125,1.0419392368905477e-05,1,0,0
3779,LP  170-65,182.277499583463,47.6014714628319,45.269,22.09,M4,142.161185945442,67.9154280617175,3012.0,0.184,0.217,True,,10.2390003204346,V,M,WDS J12092+4737AB,30.5,673.7,210.027620846906,False,158.22757849287893,43.48396416372613,454.94233535584806,0.0026749815576208825,477.14754672840587,269.1475152674858,3213.660538640318,3012.0,6.456059421852413e-06,1,0,0
3780,LP  170-66,182.277592906049,47.59305013766,45.0232,22.21,M5Ve,142.170775210824,67.9230391449867,3014.04223632813,0.123,0.175412118434906,True,,11.0950002670288,V,M,WDS J12092+4737AB,30.5,677.4,160.034095114007,False,158.23400779534495,43.47695344631918,565.0938788071633,0.002153557846754085,592.675460139744,334.3140471964403,3061.963433690679,3014.04223632813,9.871837099898338e-06,1,0,0
3781,HD 105671,182.479090660412,-46.2083920346808,50.5536,19.78,K4Vk:,295.476316073919,16.0614096882043,4555.14404296875,0.73,0.78068745136261,True,7.23899984359741,6.44099998474121,V,K,WDS J12099-4613AB,66.8,1321.3,477.51782,False,204.46515798809205,-40.56721109779984,49.50797519647229,0.0245811377263634,51.92440244104854,29.289313116204696,4602.565735813559,4555.14404296875,3.027087156769125e-07,1,1,1
3782,L  326-41,182.492390807169,-46.1922877110842,50.5866,19.77,M3.5V,295.482966774728,16.0788237296578,3056.87133789063,0.27,0.405501574277878,True,10.6400003433228,9.16800022125244,V,M,WDS J12099-4613AB,66.8,1320.6,246.42396,False,204.46439706790417,-40.54867179028118,211.53883615329278,0.005752902771838974,221.8638030891894,125.14806319069174,3273.406948788383,3056.87133789063,1.814871721069092e-06,1,0,0
3783,L  758-107,182.82060463562,-19.9726974572,78.4576,12.75,M2.5V,290.215209225993,41.9053673593294,3192.0,0.4,0.290354132652283,True,,8.5959997177124,V,M,WDS J12113-1958AB,85.2,1086.3,337.693379104478,True,190.75477084491217,-17.15520017854472,174.73773956348873,0.006964507838420909,183.26648736343856,103.37624083760814,3467.368504525317,3192.0,3.3539469089841177e-06,1,0,0
3784,L  758-108,182.79899848428,-19.96057518601,78.4814,12.74,dM3.0,290.185123319208,41.912984864784704,3140.90673828125,0.27,0.448844015598297,True,9.25300025939941,7.89499998092651,V,M,WDS J12113-1958AB,85.2,1085.4,257.3856,True,190.7301695885015,-17.1526195543674,116.65254334213337,0.010432368827901222,122.34621961878156,69.0125753313547,3427.6778654645045,3140.90673828125,1.4319652335013897e-06,1,0,0
3785,G 197-50,183.08809620607,54.48977473224,65.6005,15.24,M4.12,134.94038702897,61.7178206094468,3020.29345703125,0.184,0.314519226551056,True,,9.17099952697754,V,M,WDS J12123+5429AB,14.7,224.0,38.9174215646036,False,153.0399950755402,49.39800206055721,215.36235422227105,0.005650766408329037,225.8739426710723,127.4100869855116,3188.893387796166,3020.29345703125,3.062616789343414e-06,1,0,0
3786,HD 238090,183.08691418559,54.48575631138,65.5792,15.25,K5V,134.944464712559,61.721410414024,3815.0,0.595152854919434,0.684674918651581,True,,6.875,V,K,WDS J12123+5429AB,14.7,224.2,83.9094307375708,False,153.04292732656583,49.394399910806705,45.889754095777405,0.02651926079878141,48.12958013600381,27.14874464574415,4436.086439314323,4436.086439314323,4.059208471444208e-07,1,1,1
3787,G 148-47,185.361359137457,30.6437872882839,83.4632,11.98,M4.5e,182.987728788154,82.5554814008297,4250.0,0.184,0.217,True,11.9300003051758,10.0570001602173,V,M,WDS J12215+3038AB,4.5,53.9,16.8034566775244,True,171.43850328104907,29.9719061928153,231.1678266152137,0.005264410600198018,242.4508619662996,136.7607305541343,3111.716337106017,3111.716337106017,6.198092361490934e-06,1,0,0
3788,G 148-48,185.362727234057,30.6432436428325,83.5038,11.98,M5,182.987462276011,82.5567774727802,2930.0,0.123,0.156,True,11.9300003051758,9.98700046539307,V,M,WDS J12215+3038AB,4.5,53.9,12.7337433224756,True,171.43999851219837,29.971960792572716,362.68307119571745,0.003355442956975374,380.38521415159363,214.5661985173463,3061.963433690679,2930.0,1.2934357928190566e-05,1,0,0
3789,*  17 Vir,185.63349152349,5.30544663087,33.341,29.99,F8V,284.142778599928,67.1168369835297,6039.13671875,1.09927666187286,1.26826405525208,True,,5.50799989700317,V,F,WDS J12225+0518AB,21.0,629.8,197.923306931521,True,183.05648839789595,7.105882534728605,26.287383694492753,0.04629454079573632,27.570440614027767,15.551825922557105,6180.164001384158,6039.13671875,8.308965817957463e-08,0,1,0
3790,*  17 Vir B,185.63126199225,5.31079656262,33.3729,29.96,K5V:,284.133348741442,67.1213210532113,4685.0,0.714839279651642,0.7170250415802,True,,7.40000009536743,V,K,WDS J12225+0518AB,21.0,629.2,147.066851315794,True,183.0522866395105,7.109902349067323,77.18245722611077,0.01576734403897899,80.94964406225924,45.66175748053448,4436.086439314323,4685.0,3.473073404490666e-07,1,1,1
3791,L   68-27,187.179367933182,-71.4656817876703,46.6669,21.43,M4.5V,301.108164003006,-8.67443356455405,3071.05444335938,0.184,0.176993921399117,True,,10.9770002365112,V,M,WDS J12287-7129AB,15.4,330.0,78.5429074889868,False,232.66567513248222,-58.656038826176875,520.4980347025684,0.002338072914248918,545.9029442512282,307.93079002469466,3111.716337106017,3071.05444335938,9.471043678992783e-06,1,0,0
3792,L   68-28,187.166597721493,-71.4643027670678,46.7254,21.4,M3V,301.103949522505,-8.67342216429865,3176.0,0.27,0.318517446517944,True,,9.81099987030029,V,M,WDS J12287-7129AB,15.4,329.6,102.173096035242,False,232.65858026290707,-58.6582205480825,270.0535347054564,0.004506374479360888,283.23453667870785,159.7658257025541,3427.6778654645045,3176.0,2.8044999853965917e-06,1,0,0
3793,G 199-17,187.310065640442,53.545802285825296,39.9078,25.06,M4V,130.270175472931,63.265040731553,4250.0,0.184,0.217,True,,9.98299980163574,V,M,WDS J12294+5333AB,21.4,536.3,180.421387725632,False,156.97071018014068,50.17391175926236,453.3688094105859,0.0026842657271461006,475.4972187941896,268.21660476419106,3213.660538640318,3213.660538640318,5.954570316237788e-06,1,0,0
3794,LP  130-226,187.308982457393,53.5517004031344,39.9509,25.03,M6V,130.269071438117,63.2591284366363,2740.0,0.093,0.126,True,,12.2019996643066,V,M,WDS J12294+5333AB,21.4,535.6,113.322905415163,False,156.9642453441349,50.1781610215432,1072.8017777879,0.0011343776474412872,1125.163996876618,634.6780908844321,2811.9008303989394,2740.0,2.1594585225237076e-05,1,0,0
3795,HD 111261,192.04460642534,-24.8066018371022,53.3334,18.75,K4V,301.992485306396,38.0592001546421,4372.12890625,0.692965507507324,0.659397304058075,True,,6.76000022888184,V,K,WDS J12482-2448AB,12.0,225.0,64.7241490793388,True,200.9935140157415,-18.032717970558686,60.311272883505595,0.020178024748515842,63.25499664462521,35.68063021991116,4602.565735813559,4372.12890625,4.451470666025101e-07,1,1,1
3796,HD 111261B,192.04161896037,-24.8046193805831,53.3987,18.73,K7Vk:,301.989001013397,38.0611386805049,3973.93701171875,0.599989235401154,0.591718375682831,True,,7.31899976730347,V,K,WDS J12482-2448AB,12.0,224.8,58.5237834976206,True,200.99005907308333,-18.0320185331167,81.26640878675413,0.014974973977885744,85.23292859456029,48.0778558068425,4102.041029866068,3973.93701171875,6.188309921262295e-07,1,1,1
3797,PM J12568+2329W,194.21729991286,23.49725340474,36.522,27.38,M2.5,321.903829886613,86.1672540572683,3803.0,0.4,0.421,True,,9.82999992370606,V,M,WDS J12571+2330AB,7.7,210.8,57.7592,True,183.09486292572439,27.087937174218997,182.3177711096276,0.006674951922959333,191.2164915184379,107.86064797614512,3467.368504525317,3803.0,1.2884403214528302e-06,1,0,0
3798,V* KX Com,194.21965798077,23.49738729657,36.6097,27.32,M2.5,321.935156897801,86.1666982756296,3201.41870117188,0.4,0.343467622995377,True,,9.85700035095215,V,M,WDS J12571+2330AB,7.7,210.4,57.6496,True,183.09698694956168,27.088994366524293,314.65906009424594,0.0038675586092876734,330.0172063837486,186.1548103992696,3467.368504525317,3201.41870117188,2.388103523360187e-06,1,0,0
3799,HD 116442,200.91314026186,2.72332682431,60.2817,16.59,G9V,321.83396165977,64.4063436397795,5149.0,0.861258029937744,0.790270745754242,True,,5.60900020599365,V,G,WDS J13237+0243AB,25.6,424.7,118.348004198572,True,198.2795542694536,10.684532203346299,32.10369365351119,0.0379072380266365,33.670637962746476,18.992801298636106,5382.697825162882,5149.0,2.5641732217469783e-07,1,1,1
3800,HD 116443,200.92018822325,2.72527437001,60.3161,16.58,K2V,321.85086603811,64.4061753299268,5132.96875,0.82,0.735995173454285,True,,5.76800012588501,V,K,WDS J13237+0243AB,25.6,424.4,114.30679458,True,198.2854366151248,10.688996716681432,34.6659115915795,0.035105448003088825,36.35791480713281,20.508629872966218,5105.049999754065,5132.96875,2.9668857378479546e-07,1,1,1
3801,HD 119124,205.09680040179,50.51941501879,39.1793,25.52,F7.7V,104.466660471476,64.8176547530903,6055.224609375,1.09401214122772,1.15185081958771,True,,5.27699995040894,V,F,WDS J13404+5031AB,17.3,441.5,144.328424560063,False,174.0938915244951,54.624620843157295,24.499331012359974,0.04967328929283448,25.695115140012536,14.49399969016883,6210.120110685405,6055.224609375,1.0043297143706328e-07,1,1,1
3802,HD 119124B,205.10216118903,50.51599137072,39.2733,25.46,K7,104.455911998614,64.8192118079775,4227.0,0.617459952831268,0.64988100528717,True,,7.79400014877319,V,K,WDS J13404+5031AB,17.3,440.5,97.3924801388269,False,174.10217986187754,54.62406173628512,88.89766742972296,0.01368947456152237,93.23666018198094,52.59256930456973,4102.041029866068,4227.0,4.768342739772919e-07,1,1,1
3803,L  691-20,207.683342140208,-21.6908282027181,47.4348,21.08,M3,320.775200976668,39.1176435231599,4250.0,0.27,0.47504660487175,True,10.2299995422363,8.87100028991699,V,M,WDS J13507-2140AB,375.0,7905.0,2450.48035242291,True,213.42342105454543,-9.634854256182388,153.13155535278796,0.007947169047256153,160.60573018806133,90.59384987772283,3427.6778654645045,3427.6778654645045,1.147689027478819e-06,1,0,0
3804,L  691-21,207.599030009386,-21.6221837675139,47.4128,21.09,M4.0V,320.704495607617,39.2062266791315,4250.0,0.184,0.33732745051384,True,10.8900003433228,9.45800018310547,V,M,WDS J13507-2140AB,375.0,7908.8,1882.36408105727,True,213.32431881327568,-9.598752725491,245.4455719435128,0.004958176051910775,257.42548759853975,145.20755860263387,3213.660538640318,3213.660538640318,2.4641465207244377e-06,1,0,0
3805,L  149-51,213.384916062056,-62.1259307168408,36.2155,27.61,K3V,312.367675635784,-0.767705491979959,3640.0,0.78,0.755,True,9.61999988555908,8.4980001449585,V,K,WDS J14135-6208AB,18.8,519.1,203.211495435685,False,236.39792766234856,-45.12638353829369,63.54037311161117,0.019152584368999945,66.64170553549057,37.59099167762092,4830.5880203977285,4830.5880203977285,3.023418138257586e-07,1,1,1
3806,L  149-51 B,213.376459290593,-62.1293557025478,36.1375,27.67,M4V,312.362850354395,-0.769725909451206,3042.15600585938,0.184,0.169583842158318,True,13.210000038147,11.6330003738403,V,M,WDS J14135-6208AB,18.8,520.2,81.4274887966805,False,236.39526911868867,-45.1312662105997,714.8123235509227,0.0017024921322179374,749.7014897212729,422.8886736070075,3213.660538640318,3042.15600585938,1.0439700634699585e-05,1,0,0
3807,BD+46  1951,214.35159058221,45.44447613482,51.4578,19.43,M0Vp,85.5567226457967,64.9474323093966,4096.0,0.54,0.544,True,,7.38899993896484,V,M,WDS J14174+4527AB,59.2,1150.3,452.645652488688,False,187.8425800403644,54.213324916487345,86.31460961642681,0.014099146856666828,90.5275262920609,51.06441169378783,3845.9178204535356,4096.0,7.063118486650764e-07,1,1,1
3808,FBS 1415+456,214.34209473718,45.42944620174,52.6558,18.99,dM5.0,85.539423215422,64.9621518283334,3026.0,0.123,0.156,True,,9.4670000076294,V,M,WDS J14174+4527AB,59.2,1124.2,173.686356561086,False,187.8475842923617,54.19714783106736,539.0050382477509,0.0022577940288166618,565.3132533225322,318.87968097663537,3061.963433690679,3026.0,1.24196313087852e-05,1,0,0
3809,HD 125455,214.89526362407,-5.15119170095361,48.9015,20.45,K1V,339.656219970585,51.3249103896296,5089.0,0.86,0.797,True,6.66400003433228,6.08900022506714,V,K,WDS J14196-0509AB,15.2,310.8,123.395935632184,True,214.35614716419084,8.293964165767452,40.16986709919765,0.030295404111062536,42.130512043457564,23.764813863536165,5164.163692720711,5089.0,2.5551592001307107e-07,1,1,1
3810,HD 125455B,214.899352402229,-5.15231164376806,48.8427,20.47,M4.0V,339.660770315183,51.3217876672983,3062.0,0.184,0.217,True,,10.4860000610352,V,M,WDS J14196-0509AB,15.2,311.1,46.967756321839104,True,214.36040512246458,8.294249455003252,407.9228580346995,0.00298331494028302,427.8331028776495,241.33041734833006,3213.660538640318,3062.0,6.324117808666313e-06,1,0,0
3811,L  447-12,216.106541949893,-35.5771958419856,35.3933,28.25,M2.0,323.433137541769,23.5654395255513,3136.7265625,0.4,0.516160607337952,True,,9.38000011444092,V,M,WDS J14244-3535AB,10.8,305.1,94.8451164179105,True,225.6026732452369,-20.066724681717684,225.53324977421354,0.005395933229695386,236.54126791976407,133.42726994059808,3556.3131856898544,3136.7265625,1.0846107763191678e-06,1,0,0
3812,L  447-12 B,216.110017773451,-35.5761614960581,35.381,28.26,M3.0,323.43641875138,23.5653113979054,3011.68041992188,0.27,0.334886252880096,True,,10.4250001907349,V,M,WDS J14244-3535AB,10.8,305.2,72.3733970149254,True,225.60512441465633,-20.06478573015257,377.2136259711836,0.0032261887510681695,395.62498856892347,223.16259065178195,3427.6778654645045,3011.68041992188,2.711129393398178e-06,1,0,0
3813,* tet Boo,216.299153959,51.8507436733581,69.0686,14.48,F7V,93.8321012945645,59.6525966494185,6000.0,1.3208087682724,1.8165271282196,True,3.39000010490418,3.17899990081787,V,F,WDS J14252+5151AB,70.2,1016.5,381.867987032634,False,182.6119791383405,60.10385772994142,8.977480670744976,0.13555722384606167,9.415661161753837,5.3111491899361924,6280.58358813318,6000.0,4.0799538671727336e-08,0,0,0
3814,* tet Boo B,216.298251487416,51.8314173081547,68.8121,14.53,M2.5V,93.8060749029485,59.6667733861105,3254.271484375,0.4,0.457377225160599,True,,7.88299989700317,V,M,WDS J14252+5151AB,70.2,1020.0,175.777169922984,False,182.6360524748746,60.08870044926633,121.6224711420199,0.010006065042345736,127.55872387006943,71.95282426939204,3467.368504525317,3254.271484375,1.319687319269271e-06,1,0,0
3815,G  65-53,217.073235444736,5.31272178937944,52.6616,18.99,M3.5V,353.849369167886,58.2575785846109,3142.0,0.27,0.3,True,,8.93200016021729,V,M,WDS J14284+0520AB,60.9,1156.5,316.881,True,212.89455004249842,18.886023127163607,259.9690542775805,0.004681181613094856,272.65784437675285,153.79976662431207,3273.406948788383,3142.0,3.2040011023574586e-06,1,0,0
3816,G  65-54,217.089663037283,5.31702715413472,52.729,18.96,M3.0V,353.877430724278,58.2493273470479,3327.0,0.27,0.469007253646851,True,,8.72399997711182,V,M,WDS J14284+0520AB,60.9,1154.7,316.3878,True,212.90930904865712,18.895564684298588,148.0755919292066,0.008218520966235173,155.30299101338457,87.60270157828876,3427.6778654645045,3327.0,1.2213009700363536e-06,1,0,0
3817,WT 2090,220.495229709458,-16.8168686703889,46.7229,21.4,M4.5,337.50945555951,38.5217834481645,3110.0,0.184,0.217,True,,10.2250003814697,V,M,WDS J14420-1653AB,252.5,5403.5,1286.08060792952,True,223.2729612364478,-1.0414061253071583,413.3934271075092,0.0029438357677162076,433.57068412573824,244.56684965769998,3111.716337106017,3110.0,6.202360499927805e-06,1,0,0
3818,Wolf 1501,220.496243702489,-16.8869941076867,46.7104,21.41,M3.0,337.463253113495,38.4616936111735,3254.0,0.27,0.3,True,10.710000038147,9.3459997177124,V,M,WDS J14420-1653AB,252.5,5406.0,1675.81237004405,True,223.29510421268714,-1.1079459290183002,273.26915951794587,0.004453346872382608,286.6071124344423,161.66821499687438,3427.6778654645045,3254.0,3.067767129417083e-06,1,0,0
3819,CD-25 10553A,222.388561369334,-26.1057814241997,48.2572,20.72,M1.5V,333.547704890435,29.652410179853,3495.0,0.47,0.482,True,9.57800006866455,8.4379997253418,V,M,WDS J14497-2605AB,26.7,553.2,151.5768,True,227.75765129421808,-9.375281859828918,142.6851113029009,0.008529007306686851,149.6494072366254,84.41365023284106,3622.4299841669877,3495.0,1.088649939567217e-06,1,0,0
3820,CD-25 10553B,222.381119576552,-26.1090350177239,48.2281,20.73,M1.5V,333.539177007121,29.65297392742,3188.0,0.47,0.416519045829773,True,9.89299964904785,8.66100025177002,V,M,WDS J14497-2605AB,26.7,553.5,151.659,True,227.75216795101605,-9.380377380216324,198.54461730140326,0.006129415007058301,208.2353513822683,117.46057964600821,3622.4299841669877,3188.0,1.6323690746903063e-06,1,0,0
3821,LP  441-33,224.113176257362,17.91659998275,53.4735,18.7,M5V,21.802416728654,59.7926908685678,2978.64208984375,0.123,0.17786169052124,True,,10.7419996261597,V,M,WDS J14565+1755AB,12.7,237.5,72.5601895734597,True,215.38654815899793,33.06989583351998,480.45514930440277,0.002532936442912043,503.90561173936885,284.2410995485885,3061.963433690679,2978.64208984375,9.745551856795488e-06,1,0,0
3822,LP  441-34,224.115810416556,17.9190748381531,53.5836,18.66,M7V,21.8089092715682,59.7913733388032,2630.0,0.088,0.116,True,,11.9809999465942,V,M,WDS J14565+1755AB,12.7,237.0,57.4685687203791,True,215.38835330531808,33.07307652434367,942.9148139081964,0.001290638707662041,988.9373998976282,557.8359267747419,2679.1683248190316,2630.0,2.6861496279728883e-05,1,0,0
3823,Ross  513,233.835505125273,17.7130227826114,66.8775,14.95,M2.5V,27.7034287974079,51.1513086960069,3282.0,0.4,0.351046711206436,True,,8.69400024414063,V,M,WDS J15354+1743AB,17.6,263.1,90.5784821917809,True,226.11686242176575,35.80413272940518,160.2984917981147,0.007591851571445548,168.12247654619316,94.83386665881861,3467.368504525317,3282.0,2.216867086340189e-06,1,0,0
3824,Ross  513B,233.834709625183,17.7178943593289,66.9291,14.94,M4.5V,27.7102121099215,51.1537992670188,3002.66650390625,0.184,0.164214000105858,True,,10.2819995880127,V,M,WDS J15354+1743AB,17.6,262.9,53.5595726027397,True,226.11422931526224,35.80857605231146,409.12547677521314,0.0029745455268396967,429.0944200536754,242.04189619008298,3111.716337106017,3002.66650390625,1.131776537907296e-05,1,0,0
3825,VB 24 A,235.015081979924,43.4942048899172,79.8542,12.52,M3V,69.965608424434,52.417078066305,4250.0,0.27,0.3,True,,8.3120002746582,V,M,WDS J15400+4330AB,4.5,56.3,17.4525039647577,False,213.1324380726058,60.21178892501651,144.01687395205343,0.008450137289211148,151.04617168671908,85.20153164129489,3427.6778654645045,3427.6778654645045,2.877757253584923e-06,1,0,0
3826,VB 24 B,235.01593427776,43.4930712431519,79.839,12.53,M4,69.9635831485328,52.4167017232394,4250.0,0.184,0.217,True,,8.89299964904785,V,M,WDS J15400+4330AB,4.5,56.4,13.4236969162996,False,213.13459140025702,60.21106582274057,226.68440470529296,0.005368531454292201,237.7486093970948,134.10830238209553,3213.660538640318,3213.660538640318,5.954570316237788e-06,1,0,0
3827,G 180-9,238.277647586554,34.7465702365675,43.6321,22.92,M3.0V,55.5853716380166,50.6418199341883,4250.0,0.27,0.3,True,,8.99400043487549,V,M,WDS J15531+3445AB,26.7,612.0,167.688,False,223.81034540128695,53.215495996053484,263.64750407197005,0.004615869060249719,276.5158350686583,155.97596687048556,3427.6778654645045,3427.6778654645045,2.877757253584923e-06,1,0,0
